Parcel Number,Sale Date,Sale Amount,Address,Style,Year Built,Total SF,Lot Area,Appraised Value,Recording
1014405001,11/14/2018,"$57,000","1103 4TH AVE, IOWA CITY",1 Story Frame,1900,791,"6,000","$116,490",5855-268
1015427009,03/02/2018,"$68,800","1016 DIANA ST, IOWA CITY",1 Story Frame,1944,624,"7,998","$105,940",5762-190
1014355006,09/24/2018,"$72,000","1510 CRESCENT ST, IOWA CITY",1 Story Frame,1936,646,"6,250","$105,230",5843-12
1014427014,12/27/2018,"$72,000","1025 5TH AVE, IOWA CITY",2 Story Frame,2023,1431,"6,000","$390,310",5870-868
1010183016,09/27/2018,"$75,000","934 E DAVENPORT ST, IOWA CITY",1 Story Frame,2020,1040,"7,500","$276,900",5842-488
1002328004,11/12/2018,"$85,000","1126 ST CLEMENT ST, IOWA CITY",1 Story Frame,1967,1040,"7,323","$275,090",5856-1000
1023190012,04/09/2018,"$85,000","2012 WESTERN RD, IOWA CITY",1 Story Frame,1964,912,"8,125","$192,100",5774-5
1014363002,03/01/2018,"$89,000","1600 CRESCENT ST, IOWA CITY",1 Story Frame,1900,702,"6,250","$107,290",5768-11
1010183016,11/13/2018,"$90,000","934 E DAVENPORT ST, IOWA CITY",1 Story Frame,2020,1040,"7,500","$276,900",5855-497
1014185001,10/23/2018,"$95,000","801 2ND AVE, IOWA CITY",1 Story Frame,1935,776,"9,000","$180,090",5852-300
1013303003,08/23/2018,"$97,000","1016 CARVER ST, IOWA CITY",1 Story Frame,1964,960,"6,480","$230,030",5834-412
1014104003,10/12/2018,"$100,000","413 4TH AVE, IOWA CITY",1 Story Frame,1900,864,"9,000","$178,790",5846-185
1011262007,09/07/2018,"$108,000","937 E DAVENPORT ST, IOWA CITY",1 Story Frame,1920,672,"7,500","$168,800",5835-261
1014431010,04/03/2018,"$119,000","1820 I ST, IOWA CITY",1 Story Frame,1900,565,"10,222","$150,750",5771-807
1013253005,07/30/2018,"$120,000","710 S 1ST AVE, IOWA CITY",1 Story Frame,1978,1152,"9,438","$185,420",5819-370
1016192002,02/19/2018,"$120,000","313 W BENTON ST, IOWA CITY",1 Story Frame,1955,864,"26,752","$247,100",5759-596
1014110006,12/07/2018,"$122,000","2128 FRIENDSHIP ST, IOWA CITY",1 Story Frame,1950,480,"6,800","$145,660",5861-697
1016190002,07/03/2018,"$123,900","336 W BENTON ST, IOWA CITY",1 Story Frame,1950,672,"7,000","$150,890",5809-590
1013326009,05/07/2018,"$125,000","2630 WAYNE AVE, IOWA CITY",1 Story Frame,1958,825,"6,600","$147,070",5781-141
1014432004,06/18/2018,"$125,000","1108 5TH AVE, IOWA CITY",1 Story Frame,1962,992,"6,000","$160,630",5801-255
1015414003,05/31/2018,"$125,000","1337 CARROLL ST, IOWA CITY",1 Story Frame,1953,864,"7,785","$213,060",5794-189
1023106002,03/16/2018,"$125,000","2016 HOLLYWOOD BLVD, IOWA CITY",1 1/2 Story Frame,1900,1519,"10,050","$260,070",5769-14
1024251006,04/04/2018,"$126,000","2230 HOLLYWOOD BLVD, IOWA CITY",1 Story Frame,1961,1084,"9,000","$193,160",5788-641
1023409004,08/16/2018,"$128,000","4 REGAL LN, IOWA CITY",Split Foyer Frame,1971,913,"6,900","$186,730",5831-579
1023405007,12/04/2018,"$130,000","2326 LAKESIDE DR, IOWA CITY",Split Foyer Frame,1970,888,"12,300","$204,510",5862-517
1014226022,10/04/2018,"$131,000","1111 CLARK CT, IOWA CITY",1 Story Frame,1945,440,"6,900","$146,080",5848-109
1023106007,07/02/2018,"$132,000","2108 HOLLYWOOD BLVD, IOWA CITY",1 Story Frame,1959,864,"10,050","$203,390",5816-299
1003481026,01/26/2018,"$135,000","440 KIMBALL RD, IOWA CITY",2 Story Frame,1966,1536,"13,127","$325,270",5754-708
1009283001,09/04/2018,"$135,000","803 RIDER ST, IOWA CITY",1 Story Frame,1955,1681,"11,175","$420,130",5833-693
1011331014,06/14/2018,"$135,000","1020 E JEFFERSON ST, IOWA CITY",2 Story Frame,1920,1453,"6,750","$191,100",5806-971
1011369004,04/04/2018,"$135,000","1206 E COURT ST, IOWA CITY",2 Story Frame,1920,1671,"6,250","$290,860",5775-821
1014163004,06/26/2018,"$135,000","1729 F ST, IOWA CITY",1 Story Frame,1928,630,"6,000","$133,040",5810-922
1014265001,09/21/2018,"$135,000","1028 WALNUT ST, IOWA CITY",1 Story Frame,1910,576,"4,977","$158,750",5840-988
1014352015,12/19/2018,"$135,000","1409 YEWELL ST, IOWA CITY",1 Story Frame,1926,1033,"7,125","$174,130",5867-1000
1013304005,08/31/2018,"$139,200","1019 CARVER ST, IOWA CITY",1 Story Frame,1963,1392,"7,800","$239,740",5834-702
1013111014,07/11/2018,"$140,000","3216 SHAMROCK DR, IOWA CITY",1 Story Frame,1972,1120,"10,579","$266,480",5833-143
1013326006,04/13/2018,"$140,000","2710 WAYNE AVE, IOWA CITY",1 Story Frame,1959,1073,"7,480","$221,270",5774-996
1014315009,08/23/2018,"$140,000","1224 FRANKLIN ST, IOWA CITY",1 Story Frame,1950,807,"7,420","$179,830",5834-581
1016402011,03/22/2018,"$140,500","418 DOUGLASS ST, IOWA CITY",1 Story Frame,1955,924,"5,185","$159,490",5767-655
1013133002,11/29/2018,"$142,000","606 BROOKSIDE DR, IOWA CITY",1 Story Frame,1964,1248,"8,450","$256,100",5860-768
1023407008,06/29/2018,"$143,000","2421 NEVADA AVE, IOWA CITY",Split Foyer Frame,1971,913,"7,475","$207,930",5809-897
1014185004,02/26/2018,"$145,000","814 3RD AVE, IOWA CITY",1 Story Frame,1928,1395,"9,000","$224,030",5764-212
1014343003,06/25/2018,"$145,000","1211 LUKIRK ST, IOWA CITY",1 1/2 Story Frame,1923,781,"6,250","$194,130",5808-539
1014402008,08/28/2018,"$145,000","1026 3RD AVE, IOWA CITY",1 Story Frame,1928,640,"6,000","$146,010",5836-622
1010138008,05/17/2018,"$145,500","624 N GILBERT ST, IOWA CITY",1 Story Frame,1910,676,"4,000","$158,520",5790-416
1023188011,09/04/2018,"$145,900","2221 ARIZONA AVE, IOWA CITY",1 Story Frame,1963,864,"7,500","$190,460",5838-978
1014356004,01/12/2018,"$146,000","1516 BROADWAY ST, IOWA CITY",1 Story Frame,1940,720,"6,250","$213,940",5751-43
1023209026,05/07/2018,"$147,600","1612 CROSBY LN, IOWA CITY",1 Story Frame,1965,896,"7,800","$199,630",5782-721
1011253001,12/07/2018,"$148,000","1131 CHURCH ST, IOWA CITY",1 Story Frame,1950,1140,"9,000","$227,650",5862-541
1023263004,02/15/2018,"$148,900","1107 SANDUSKY DR, IOWA CITY",Split Foyer Frame,1984,1078,"8,800","$210,610",5757-557
1015409005,08/01/2018,"$149,000","1220 MARCY ST, IOWA CITY",1 Story Frame,1950,768,"6,250","$185,280",5826-220
1013335004,10/19/2018,"$150,000","1210 WILLIAM ST, IOWA CITY",1 Story Frame,1958,1073,"6,820","$209,010",5849-328
1014412003,08/29/2018,"$150,000","2021 I ST, IOWA CITY",1 Story Frame,1962,900,"12,000","$245,050",5832-699
1015452006,07/16/2018,"$150,000","1411 PLUM ST, IOWA CITY",1 Story Frame,1958,912,"11,625","$196,840",5824-28
1023190007,06/19/2018,"$150,000","2032 WESTERN RD, IOWA CITY",1 Story Frame,1961,1152,"8,125","$185,510",5807-961
1014406005,12/16/2018,"$151,000","2005 H ST, IOWA CITY",1 Story Frame,1925,876,"12,000","$199,700",5865-99
1023188012,01/03/2018,"$151,000","2220 CALIFORNIA AVE, IOWA CITY",1 Story Frame,1959,864,"8,125","$192,170",5746-507
1010402002,05/31/2018,"$151,500","828 E MARKET ST, IOWA CITY",2 Story Frame,1900,920,"2,800","$195,370",5799-500
1010184002,09/19/2018,"$152,500","927 E DAVENPORT ST, IOWA CITY",1 1/2 Story Frame,1900,826,"6,750","$196,250",5842-684
1015485002,05/21/2018,"$154,000","1419 MARCY ST, IOWA CITY",1 Story Frame,1958,936,"6,825","$217,580",5787-52
1003191001,06/12/2018,"$155,000","824 CAROLINE AVE, IOWA CITY",1 Story Frame,1958,1056,"10,500","$339,260",5799-781
1014133010,09/13/2018,"$155,000","1701 E COURT ST, IOWA CITY",1 Story Frame,1927,1206,"6,186","$209,470",5838-232
1015402003,03/01/2018,"$155,000","1034 MARCY ST, IOWA CITY",2 Story Frame,1940,1264,"11,400","$236,180",5761-735
1013382006,05/03/2018,"$156,370","1414 DOVER ST, IOWA CITY",Split Foyer Frame,1978,1028,"6,600","$209,500",5780-604
1014386010,05/31/2018,"$156,500","1606 SPRUCE ST, IOWA CITY",1 Story Frame,1962,1120,"7,150","$227,920",5791-790
1015480013,05/03/2018,"$157,000","1436 LAUREL ST, IOWA CITY",1 Story Frame,1959,1368,"6,500","$232,900",5785-249
1014101002,07/17/2018,"$159,900","2219 E COURT ST, IOWA CITY",1 Story Frame,1955,768,"7,500","$196,340",5818-912
1023159002,02/20/2018,"$159,900","1924 CALIFORNIA AVE, IOWA CITY",1 Story Frame,1972,876,"6,900","$210,760",5775-350
1014310002,10/29/2018,"$160,000","1109 PINE ST, IOWA CITY",1 Story Frame,1962,900,"8,700","$214,260",5851-272
1014356005,08/29/2018,"$160,000","1515 RIDGE ST, IOWA CITY",1 Story Frame,1900,942,"9,375","$215,990",5833-463
1023190001,05/31/2018,"$160,000","2015 UNION RD, IOWA CITY",1 Story Frame,1964,864,"8,125","$201,540",5799-534
1023209009,06/12/2018,"$160,000","1411 TRACY LN, IOWA CITY",1 Story Frame,1965,896,"9,100","$205,810",5796-953
1023407002,08/23/2018,"$160,000","62 REGAL LN, IOWA CITY",Split Foyer Frame,1971,888,"7,980","$203,510",5831-994
1023409010,10/03/2018,"$160,000","54 AMBER LN, IOWA CITY",1 Story Frame,1971,888,"6,900","$201,010",5847-271
1014211006,07/13/2018,"$160,500","709 S 7TH AVE, IOWA CITY",1 Story Frame,1935,797,"6,200","$191,320",5817-666
1023159017,06/26/2018,"$161,000","1706 CALIFORNIA AVE, IOWA CITY",1 Story Frame,1971,864,"6,498","$213,620",5807-273
1014346007,05/31/2018,"$161,500","1104 HIGHLAND AVE, IOWA CITY",1 Story Frame,1961,1092,"6,486","$212,070",5793-710
1023156004,07/05/2018,"$161,900","1909 GLEASON AVE, IOWA CITY",1 Story Frame,1972,876,"6,900","$212,970",5811-955
1014376020,11/21/2018,"$162,000","1401 SYCAMORE ST, IOWA CITY",Split Foyer Frame,1963,768,"6,319","$201,330",5858-237
1014305006,08/19/2018,"$163,000","1123 FRANKLIN ST, IOWA CITY",1 Story Frame,1936,869,"8,400","$210,540",5832-363
1013328012,07/20/2018,"$164,000","2518 WAYNE AVE, IOWA CITY",1 Story Frame,1956,1025,"7,700","$210,290",5817-142
1013335010,05/19/2018,"$164,900","2610 BRADFORD DR, IOWA CITY",1 Story Frame,1967,1200,"7,700","$261,470",5797-649
1015185002,07/27/2018,"$164,900","802 S LUCAS ST, IOWA CITY",1 Story Frame,1945,596,"7,504","$170,380",5820-605
1023408017,07/25/2018,"$164,900","47 REGAL LN, IOWA CITY",Split Foyer Frame,1971,888,"6,900","$202,260",5825-362
1023405002,07/16/2018,"$164,950","2331 NEVADA AVE, IOWA CITY",Split Foyer Frame,1970,888,"6,272","$189,130",5814-978
1014262009,05/16/2018,"$165,000","1208 KIRKWOOD AVE, IOWA CITY",1 Story Frame,1947,800,"6,250","$208,630",5790-647
1023159013,08/10/2018,"$165,000","1722 CALIFORNIA AVE, IOWA CITY",1 Story Frame,1971,876,"6,900","$226,190",5833-72
1011352006,07/10/2018,"$167,000","1631 MORNINGSIDE DR, IOWA CITY",1 Story Frame,1940,728,"4,900","$229,400",5821-539
1023203009,06/15/2018,"$167,000","1510 HOLLYWOOD BLVD, IOWA CITY",1 Story Frame,1967,1278,"10,650","$236,140",5799-850
1023407007,05/30/2018,"$167,000","56 REGAL LN, IOWA CITY",Split Foyer Frame,1971,913,"7,475","$205,710",5794-976
1023476012,06/13/2018,"$167,000","26 REGAL LN, IOWA CITY",1 Story Frame,1971,888,"15,392","$235,890",5799-22
1015158018,10/18/2018,"$167,500","936 S VAN BUREN ST, IOWA CITY",1 Story Frame,1958,728,"6,600","$199,280",5853-308
1023209013,04/12/2018,"$167,500","1408 CROSBY LN, IOWA CITY",1 Story Frame,1966,896,"8,450","$221,130",5779-8
1013382009,05/23/2018,"$168,000","1427 ESTHER ST, IOWA CITY",Split Foyer Frame,1978,1028,"6,600","$226,250",5793-750
1023284009,02/15/2018,"$168,500","59 GLEASON DR, IOWA CITY",Split Foyer Frame,1973,1164,"8,625","$215,980",5757-839
1014213010,07/14/2018,"$169,000","722 GRANT ST, IOWA CITY",1 Story Frame,1937,764,"6,250","$207,820",5815-924
1023209019,07/20/2018,"$169,000","1512 CROSBY LN, IOWA CITY",Split Foyer Frame,1966,928,"8,184","$207,610",5820-921
1014191003,03/15/2018,"$169,227","920 4TH AVE, IOWA CITY",1 Story Frame,1961,960,"8,400","$220,380",5757-185
1014262010,06/09/2018,"$169,500","1212 KIRKWOOD AVE, IOWA CITY",1 Story Frame,1940,884,"6,250","$243,390",5818-282
1004453001,06/12/2018,"$169,800","717 NORMANDY DR, IOWA CITY",1 Story Frame,1969,1244,"14,875","$245,310",5807-137
1010110015,08/03/2018,"$170,000","828 CHURCH ST, IOWA CITY",2 Story Frame,1900,1120,"6,024","$235,470",5821-875
1014333001,02/07/2018,"$170,000","1131 HOWELL ST, IOWA CITY",1 Story Brick,1948,880,"6,250","$184,400",5756-153
1016329002,09/21/2018,"$170,000","911 WEEBER ST, IOWA CITY",Split Foyer Frame,1968,1309,"10,010","$311,460",5841-530
1023161019,05/01/2018,"$170,000","1822 GRANTWOOD DR, IOWA CITY",1 Story Frame,1974,960,"9,729","$238,460",5785-391
1023408007,07/11/2018,"$170,000","7 REGAL LN, IOWA CITY",Split Foyer Frame,1971,913,"6,900","$212,510",5813-29
1011456003,05/28/2018,"$171,000","1725 WILSON ST, IOWA CITY",1 Story Frame,1928,878,"6,188","$241,710",5800-705
1012457002,12/04/2018,"$171,000","3035 RADCLIFFE AVE, IOWA CITY",1 Story Frame,1967,1156,"8,520","$284,920",5861-394
1014334005,08/03/2018,"$171,000","5 KIRKWOOD CIR, IOWA CITY",1 Story Frame,1941,750,"7,700","$202,760",5823-319
1023279006,05/16/2018,"$171,500","1332 SANDUSKY DR, IOWA CITY",Split Foyer Frame,1977,1026,"10,750","$229,880",5797-122
1013155017,08/31/2018,"$174,000","2914 EASTWOOD DR, IOWA CITY",1 Story Frame,1964,1118,"10,335","$301,860",5838-962
1024127005,06/28/2018,"$174,000","2866 STERLING DR, IOWA CITY",Split Foyer Frame,1981,976,"8,120","$240,260",5273-1
1023283022,12/18/2018,"$174,900","1612 CALIFORNIA AVE, IOWA CITY",1 Story Frame,1971,960,"8,064","$221,460",5869-112
1003226001,03/16/2018,"$175,000","30 VENTURA AVE, IOWA CITY",1 Story Frame,1944,1024,"22,038","$235,110",5766-409
1009252002,09/27/2018,"$175,000","212 ROCKY SHORE DR, IOWA CITY",1 Story Frame,1968,1600,"10,000","$515,790",5841-649
1013279003,03/06/2018,"$175,000","2613 FRIENDSHIP ST, IOWA CITY",1 Story Frame,1957,1308,"11,550","$226,170",5762-718
1013333002,03/19/2018,"$175,000","2415 WAYNE AVE, IOWA CITY",1 Story Frame,1958,1073,"8,288","$210,010",5768-975
1013333002,06/01/2018,"$175,000","2415 WAYNE AVE, IOWA CITY",1 Story Frame,1958,1073,"8,288","$210,010",5793-950
1014334001,06/25/2018,"$175,000","1 KIRKWOOD CIR, IOWA CITY",1 Story Frame,1939,951,"7,809","$223,080",5806-559
1014402005,06/21/2018,"$175,000","2105 MUSCATINE AVE, IOWA CITY",1 Story Brick,1953,1066,"13,500","$229,890",5803-21
1024127012,01/08/2018,"$175,000","2824 STERLING DR, IOWA CITY",Split Foyer Frame,1981,1028,"7,315","$233,160",5748-164
1025230016,05/16/2018,"$175,000","2769 BLAZING STAR DR, IOWA CITY",1 Story Frame,2017,836,"4,149","$208,670",5790-746
1025230019,06/11/2018,"$175,000","2674 PINTO LN, IOWA CITY",1 Story Frame,2017,836,"4,025","$207,800",5804-559
1025230020,05/07/2018,"$175,000","2666 PINTO LN, IOWA CITY",1 Story Frame,2017,836,"4,025","$207,800",5785-673
1014163006,07/23/2018,"$176,000","1721 F ST, IOWA CITY",1 Story Frame,1963,928,"6,000","$197,270",5822-233
1014428003,06/29/2018,"$176,000","1011 6TH AVE, IOWA CITY",1 Story Frame,1958,1029,"7,950","$240,120",5810-621
1023394002,10/30/2018,"$176,500","1643 LANGENBERG AVE, IOWA CITY",1 Story Frame,1994,1407,"8,293","$250,330",5854-574
1014363013,06/25/2018,"$177,000","1630 CRESCENT ST, IOWA CITY",1 Story Frame,2004,1224,"8,125","$251,820",5806-315
1023285003,11/08/2018,"$177,000","1619 CALIFORNIA AVE, IOWA CITY",1 Story Frame,1970,876,"6,900","$233,560",5855-300
1010133016,06/07/2018,"$177,500","430 RONALDS ST, IOWA CITY",2 Story Frame,1900,1492,"5,600","$257,060",5806-219
1013318006,09/27/2018,"$178,000","1240 ESTHER CT, IOWA CITY",Split Level Frame,1978,1184,"6,420","$297,340",5848-349
1023203017,07/19/2018,"$178,900","1314 HOLLYWOOD BLVD, IOWA CITY",Split Level Frame,1964,1244,"10,800","$244,030",5816-572
1023388001,10/26/2018,"$179,000","1675 HEMINGWAY LN, IOWA CITY",Split Foyer Frame,1997,976,"6,710","$220,060",5850-641
1024129026,06/03/2018,"$179,000","1761 DOVER ST, IOWA CITY",Split Foyer Frame,1982,1248,"10,176","$254,280",5797-774
1013310001,05/05/2018,"$179,750","1102 ESSEX ST, IOWA CITY",Split Level Frame,1969,1000,"8,772","$215,340",5787-756
1014408011,07/09/2018,"$179,900","1130 2ND AVE, IOWA CITY",1 Story Frame,1956,912,"12,000","$223,980",5820-246
1013377001,04/09/2018,"$180,000","3006 PARKVIEW AVE, IOWA CITY",Split Level Frame,1979,1184,"7,700","$255,220",5789-796
1014208006,05/07/2018,"$180,000","515 RUNDELL ST, IOWA CITY",2 Story Frame,1929,1416,"5,000","$238,620",5785-981
1014401009,06/07/2018,"$180,000","1017 S 1ST AVE, IOWA CITY",1 Story Frame,1930,910,"4,000","$226,960",5798-272
1023156003,06/01/2018,"$180,000","1915 GLEASON AVE, IOWA CITY",1 Story Frame,1972,996,"6,900","$254,910",5792-966
1023161010,07/16/2018,"$180,000","1723 CALIFORNIA AVE, IOWA CITY",1 Story Frame,1972,950,"10,780","$249,040",5819-134
1014408007,08/01/2018,"$180,900","1112 2ND AVE, IOWA CITY",1 Story Frame,1925,925,"10,500","$228,070",5822-979
1014261006,03/09/2018,"$181,500","1306 KIRKWOOD AVE, IOWA CITY",1 Story Frame,1955,1235,"6,250","$263,340",5775-245
1013226012,06/15/2018,"$182,000","423 TERRACE RD, IOWA CITY",1 Story Frame,1959,1516,"8,750","$252,710",5811-864
1013316006,06/11/2018,"$182,000","1229 DOVER ST, IOWA CITY",Split Foyer Frame,1976,1144,"12,300","$246,660",5818-603
1013426039,06/11/2018,"$182,500","6 WARWICK CIR, IOWA CITY",Split Foyer Frame,1971,1132,"9,200","$239,700",5796-124
1014405002,07/13/2018,"$182,500","1109 4TH AVE, IOWA CITY",1 Story Frame,1976,1040,"6,000","$257,380",5820-495
1023428006,10/05/2018,"$182,500","2246 PALMER CIR, IOWA CITY",1 Story Frame,1993,1227,"19,166","$259,690",5848-687
1012456017,06/01/2018,"$183,000","2922 RADCLIFFE AVE, IOWA CITY",Split Foyer Frame,1968,1028,"8,520","$252,480",5797-326
1013317003,11/30/2018,"$183,000","1234 DOVER ST, IOWA CITY",2 Story Frame,1976,1440,"6,600","$237,180",5861-87
1024205007,08/24/2018,"$184,000","1627 DOVER ST, IOWA CITY",Split Level Frame,1978,1144,"14,490","$243,320",5835-487
1012455008,01/15/2018,"$184,950","169 S WESTMINSTER ST, IOWA CITY",1 Story Frame,1968,960,"8,970","$239,330",5753-387
1011158003,04/12/2018,"$185,000","1822 WINSTON DR, IOWA CITY",1 Story Frame,1967,1248,"13,840","$272,690",5777-833
1011384002,04/25/2018,"$185,000","1128 MUSCATINE AVE, IOWA CITY",2 Story Frame,1919,1398,"4,200","$236,750",5780-514
1013204009,05/10/2018,"$185,000","2810 FRIENDSHIP ST, IOWA CITY",1 Story Frame,1963,1152,"9,482","$257,850",5783-145
1014363004,05/18/2018,"$185,000","1609 BROADWAY ST, IOWA CITY",2 Story Frame,1900,1326,"6,250","$267,930",5788-567
1014378004,06/26/2018,"$185,000","1414 PINE ST, IOWA CITY",1 Story Frame,1955,1040,"6,900","$246,560",5807-2
1014379010,05/14/2018,"$185,000","1437 PINE ST, IOWA CITY",1 Story Frame,1957,1040,"8,250","$232,960",5784-655
1017401005,12/07/2018,"$185,000","1417 DERWEN DR, IOWA CITY",Split Foyer Frame,1972,1218,"9,600","$259,080",5862-978
1022183009,02/17/2018,"$185,000","2251 HICKORY CT, IOWA CITY",Split Foyer Frame,1988,1078,"8,040","$235,020",5763-664
1023283006,11/30/2018,"$185,000","24 GLEASON DR, IOWA CITY",1 Story Frame,1972,1128,"9,840","$280,500",5861-409
1023160001,06/01/2018,"$185,022","2105 PALMER CIR, IOWA CITY",Split Foyer Frame,1974,1061,"13,760","$271,870",5797-514
1014352011,04/04/2018,"$186,000","1110 COTTONWOOD AVE, IOWA CITY",1 Story Frame,1958,1040,"7,353","$242,400",5778-989
1013201005,02/05/2018,"$187,000","2709 E COURT ST, IOWA CITY",1 Story Frame,1962,1040,"9,272","$295,020",5756-919
1013382003,09/26/2018,"$187,500","1408 DOVER ST, IOWA CITY",Split Foyer Frame,1978,1028,"6,600","$247,410",5843-58
1015413003,09/26/2018,"$187,500","713 KEOKUK CT, IOWA CITY",1 Story Frame,1955,1056,"6,000","$254,490",5843-719
1023263015,06/20/2018,"$187,500","1156 BRIAR DR, IOWA CITY",Split Foyer Frame,1981,1028,"11,859","$250,500",5805-304
1011369001,03/29/2018,"$189,000","1311 MUSCATINE AVE, IOWA CITY",1 1/2 Story Frame,1923,1301,"5,558","$247,600",5770-916
1014284004,11/06/2018,"$189,000","906 DEARBORN ST, IOWA CITY",1 Story Frame,1947,778,"6,250","$229,600",5855-70
1009276005,02/08/2018,"$190,000","815 RIVER ST, IOWA CITY",1 Story Frame,1926,1122,"9,690","$281,920",5756-335
1012403005,07/17/2018,"$190,000","203 OBERLIN ST, IOWA CITY",Split Foyer Frame,1976,1400,"6,900","$300,020",5814-905
1015434005,06/07/2018,"$190,000","710 DIANA CT, IOWA CITY",1 Story Frame,1958,864,"6,464","$243,640",5798-74
1023383002,05/03/2018,"$190,000","1620 HEMINGWAY LN, IOWA CITY",Split Foyer Frame,1998,984,"6,960","$232,830",5782-652
1023439007,02/13/2018,"$190,000","22 STANWYCK DR, IOWA CITY",1 Story Frame,1999,1230,"8,040","$256,030",5759-53
1024129016,05/07/2018,"$191,000","1827 STERLING CT, IOWA CITY",1 Story Frame,1989,1400,"6,600","$261,230",5784-481
1023232005,11/16/2018,"$192,000","1204 HOLLYWOOD BLVD, IOWA CITY",Split Level Frame,1964,1368,"14,550","$272,740",5858-144
1024127007,01/08/2018,"$192,000","2854 STERLING DR, IOWA CITY",Split Foyer Frame,1981,1028,"6,780","$255,880",5753-283
1002301017,03/09/2018,"$192,500","1110 CONKLIN LN, IOWA CITY",2 Story Frame,1925,1783,"8,450","$261,610",5767-326
1013381012,05/07/2018,"$192,500","1608 ESTHER ST, IOWA CITY",1 Story Frame,1978,988,"6,600","$256,480",5784-379
1014362003,07/24/2018,"$192,500","1007 EUCLID AVE, IOWA CITY",Split Level Frame,1993,1079,"6,250","$249,380",5822-909
1003107008,06/01/2018,"$194,000","1533 PRAIRIE DU CHIEN RD, IOWA CITY",1 Story Frame,1966,1092,"10,500","$268,380",5793-333
1014285001,09/05/2018,"$195,000","903 DEARBORN ST, IOWA CITY",2 Story Frame,1900,1640,"6,800","$253,240",5841-157
1024330003,01/02/2018,"$195,000","2417 ASTER AVE, IOWA CITY",Split Foyer Frame,1994,1284,"8,125","$263,280",5754-648
1013316008,06/07/2018,"$195,500","1236 BAKER ST, IOWA CITY",Split Foyer Frame,1976,1144,"9,360","$264,060",5800-841
1014263001,07/13/2018,"$196,000","907 ROOSEVELT ST, IOWA CITY",1 Story Frame,1984,1120,"7,650","$253,680",5823-181
1013276010,02/26/2018,"$197,000","2820 EASTWOOD DR, IOWA CITY",Split Foyer Frame,1964,1236,"9,453","$257,470",5766-23
1013308002,02/23/2018,"$197,000","2816 WAYNE AVE, IOWA CITY",1 Story Frame,1944,1589,"6,700","$291,470",5761-332
1014211007,07/03/2018,"$197,000","712 DEARBORN ST, IOWA CITY",1 3/4 Story Frame,1930,1397,"6,250","$249,280",5813-288
1012438019,07/17/2018,"$197,500","2925 E WASHINGTON ST, IOWA CITY",Split Foyer Frame,1974,1472,"9,401","$284,280",5815-643
1015403006,07/24/2018,"$197,500","1026 KEOKUK ST, IOWA CITY",1 Story Frame,1955,936,"9,000","$261,250",5827-642
1024129021,05/14/2018,"$198,000","2863 STERLING DR, IOWA CITY",Split Foyer Frame,1981,1028,"8,800","$279,630",5800-416
1016330012,08/03/2018,"$198,800","1006 WYLDE GREEN RD, IOWA CITY",1 Story Frame,1966,1016,"11,858","$248,220",5823-88
1014262006,04/02/2018,"$199,500","919 MAGGARD ST, IOWA CITY",2 Story Frame,1940,1378,"8,125","$270,530",5778-923
1013207008,05/04/2018,"$199,900","515 MEADOW ST, IOWA CITY",Split Level Frame,1962,1172,"9,600","$282,460",5784-357
1004452013,07/24/2018,"$200,000","704 NORMANDY DR, IOWA CITY",Split Level Frame,1957,1356,"10,660","$272,790",5827-893
1011151004,10/10/2018,"$200,000","406 WOODRIDGE AVE, IOWA CITY",2 Story Frame,1967,2028,"10,415","$307,100",5847-332
1013107025,06/04/2018,"$200,000","3112 FRIENDSHIP ST, IOWA CITY",1 Story Frame,1964,1008,"9,372","$259,780",5794-33
1013227001,09/04/2018,"$200,000","401 CRESTVIEW AVE, IOWA CITY",1 Story Frame,1956,1292,"9,938","$263,060",5837-238
1024330003,06/19/2018,"$200,000","2417 ASTER AVE, IOWA CITY",Split Foyer Frame,1994,1284,"8,125","$263,280",5814-379
1010487007,06/19/2018,"$201,000","308 S GOVERNOR ST, IOWA CITY",2 Story Frame,1910,1785,"6,080","$277,540",5803-199
1013226007,08/01/2018,"$201,000","414 CRESTVIEW AVE, IOWA CITY",1 Story Frame,1958,1310,"9,375","$275,190",5825-679
1013426039,08/06/2018,"$201,000","6 WARWICK CIR, IOWA CITY",Split Foyer Frame,1971,1132,"9,200","$239,700",5824-332
1003476001,04/27/2018,"$202,000","1024 N DODGE ST, IOWA CITY",1 1/2 Story Frame,1900,1613,"10,425","$302,100",5778-466
1013133001,01/31/2018,"$202,000","3101 FRIENDSHIP ST, IOWA CITY",1 Story Frame,1965,896,"10,140","$279,420",5755-845
1010182001,07/12/2018,"$203,000","429 N GOVERNOR ST, IOWA CITY",2 Story Frame,1900,1324,"6,000","$231,890",5815-513
1012377017,05/04/2018,"$205,000","174 GLENN DR, IOWA CITY",1 Story Frame,1966,1175,"9,503","$270,490",5787-180
1016330007,02/27/2018,"$205,000","922 TALWRN CT, IOWA CITY",1 Story Frame,1966,1040,"7,210","$268,600",5762-339
1023162006,07/25/2018,"$205,000","1923 GRANTWOOD DR, IOWA CITY",1 Story Frame,1975,1040,"14,171","$286,420",5829-526
1014326003,11/07/2018,"$206,000","1309 KIRKWOOD AVE, IOWA CITY",1 Story Frame,1950,1073,"13,000","$300,110",5856-500
